Google Profile,Company Name,Rating,Trade,Address,Address 2,Phone,website,Reviews_1,Review Keyword,Reviews_2, Combined Reviews
https://www.google.com/maps/place/Rodriguez+Roofing/data=!4m7!3m6!1s0x8640cdc0bc78fce1:0x7f46537d501e113d!8m2!3d29.963673!4d-95.526093!16s%2Fg%2F1tdylll3!19sChIJ4fx4vMDNQIYRPREeUH1TRn8?authuser=0&hl=en&rclk=1,Rodriguez Roofing,4.5,Roofing contractor,6811 Theall Road,· Closes 5 PM,(281) 407-5354,https://www.google.com/aclk?sa=L&ai=DChsSEwih4ciRnIeTAxVyc38AHWMKMggYACICCAEQABoCb2E&co=1&ase=2&gclid=CjwKCAiAzZ_NBhAEEiwAMtqKy6Coq-R-Dm9EdcRB2_xD1dsLGZnkuh07sIAOJlHXw4vJzmfFkQwJrBoClFUQAvD_BwE&cid=CAASZeRoGrHKdgsQANcr1S_laDbH1xzpfOk31k6sXYhLAjgJt3L5bo8AXylvyj3rnrGlTgXyumwnXkHltzCQrMim1mw6du0DpCKvvig_PpVhOfK5tB7EnWyp5ETIKR4CpoVnwLly1Qz9&cce=2&category=acrcp_v1_32&sig=AOD64_2ts5kciynqw4ON5IlKmA5upiou2A&adurl&q&ctype=99&nis=6,,,,
https://www.google.com/maps/place/Allied+Foundation+Repair/data=!4m7!3m6!1s0x86409f129242d021:0x5ed1cc4fe8ae88f5!8m2!3d29.665633!4d-95.113335!16s%2Fg%2F1td6b7qn!19sChIJIdBCkhKfQIYR9Yiu6E_M0V4?authuser=0&hl=en&rclk=1,Allied Foundation Repair,4.8,Contractor,4906 Luella Avenue,· Closes 5 PM,(281) 238-5010,https://www.google.com/aclk?sa=L&ai=DChsSEwih4ciRnIeTAxVyc38AHWMKMggYACICCAEQExoCb2E&co=1&ase=2&gclid=CjwKCAiAzZ_NBhAEEiwAMtqKy05O8YKNJjZ0U6tLhnNhugDGS1yErZ1HEjTH8SrAlZbEnCI71Wx0yRoCya4QAvD_BwE&cid=CAASZeRoGrHKdgsQANcr1S_laDbH1xzpfOk31k6sXYhLAjgJt3L5bo8AXylvyj3rnrGlTgXyumwnXkHltzCQrMim1mw6du0DpCKvvig_PpVhOfK5tB7EnWyp5ETIKR4CpoVnwLly1Qz9&cce=2&category=acrcp_v1_32&sig=AOD64_2n_XzJobVPwpG8-xN8-9Sa75xFOQ&adurl&q&ctype=99&nis=6,,,,
https://www.google.com/maps/place/Carlos+Affordable+roofing/data=!4m7!3m6!1s0x8640c9e4bd83a0a5:0xf3969f9b039b7090!8m2!3d29.9475353!4d-95.4008871!16s%2Fg%2F11fv1pqx69!19sChIJpaCDveTJQIYRkHCbA5uflvM?authuser=0&hl=en&rclk=1,Carlos Affordable roofing,5,Roofing contractor,16826 City View Pl,· Closes 10 PM,(281) 960-7761,,"""His team did an amazing job repairing my",roof,".""","""His team did an amazing job repairing my roof ."""
https://www.google.com/maps/place/Ruff+Roofing+Houston/data=!4m7!3m6!1s0x8640ddb1aca182f5:0xdadecce3d0e20a7d!8m2!3d29.7836331!4d-95.5936494!16s%2Fg%2F11vf74frqd!19sChIJ9YKhrLHdQIYRfQri0OPM3to?authuser=0&hl=en&rclk=1,Ruff Roofing Houston,4.8,Roofing contractor,·,11767 Katy Fwy # 600,(346) 339-3405,https://ruff-roofing.com/,"""The crew did excellent work on my",roof,"and cleaned up after themselves.""","""The crew did excellent work on my roof and cleaned up after themselves."""
https://www.google.com/maps/place/Recovery+Roofing+and+Remodeling+LLC/data=!4m7!3m6!1s0x8640c1070a61fa97:0x4e09974e2c8b2ab5!8m2!3d29.8759904!4d-95.5056264!16s%2Fg%2F11qbm6lh8w!19sChIJl_phCgfBQIYRtSqLLE6XCU4?authuser=0&hl=en&rclk=1,Recovery Roofing and Remodeling LLC,5,Roofing contractor,7703 Mosewood St,·,(346) 450-1337,http://www.recoveryroofingandremodeling.com/,"""They did an excellent job - replacing our",roof,"in a single day!""","""They did an excellent job - replacing our roof in a single day!"""
https://www.google.com/maps/place/Texas+Brother%E2%80%99s+Roofing+%26+Construction+LLC/data=!4m7!3m6!1s0x479ddc9f1a881377:0x51b7e280293e7ff3!8m2!3d29.9752961!4d-95.4594827!16s%2Fg%2F11ptvhrn33!19sChIJdxOIGp_cnUcR838-KYDit1E?authuser=0&hl=en&rclk=1,Texas Brother’s Roofing & Construction LLC,5,Roofing contractor,12910 Atwood Glen Ct,·,(832) 782-8553,http://txbrothersroofingandconstruction.com/,"""Texas brother’s did an amazing job on our",roof,", and for an affordable price.""","""Texas brother’s did an amazing job on our roof , and for an affordable price."""
https://www.google.com/maps/place/Cabrera+Brothers+Roofing+LLC/data=!4m7!3m6!1s0x8640bffc624ff869:0xe3ed40ff4b234cf4!8m2!3d29.7333147!4d-95.3653985!16s%2Fg%2F11vxydqjj8!19sChIJafhPYvy_QIYR9EwjS_9A7eM?authuser=0&hl=en&rclk=1,Cabrera Brothers Roofing LLC,4.9,Roofing contractor,2401 Francis St,·,(346) 615-6010,https://cabreraroofing.homes/houston,,,,
https://www.google.com/maps/place/Standard+Roofing/data=!4m7!3m6!1s0xa74c47283e9ae795:0xfad781502d727a7e!8m2!3d29.8649142!4d-95.3747737!16s%2Fg%2F11y6qk72f5!19sChIJleeaPihHTKcRfnpyLVCB1_o?authuser=0&hl=en&rclk=1,Standard Roofing,5,Roofing contractor,·,215 Rittenhouse St Unit E,(832) 576-3936,https://standardroofingtx.com/,"""They did an excellent job, professional, on time, and great quality work.""",,,"""They did an excellent job, professional, on time, and great quality work."""
https://www.google.com/maps/place/Alliance+Roofing+%26+Construction/data=!4m7!3m6!1s0x8640c5834daa37cf:0x323decff3d0dd0ce!8m2!3d29.8266639!4d-95.4885712!16s%2Fg%2F11q1d9mds4!19sChIJzzeqTYPFQIYRztANPf_sPTI?authuser=0&hl=en&rclk=1,Alliance Roofing & Construction,5,Roofing contractor,6535 Thornwall St,,(832) 876-1208,,"""Bill is up on the",roof,involved with every,"""Bill is up on the roof involved with every"
https://www.google.com/maps/place/Mighty+Dog+Roofing+of+West+Houston+and+Katy/data=!4m7!3m6!1s0x8640d9f2cbcf6309:0x3fb77938349db6fe!8m2!3d29.7897191!4d-95.6705085!16s%2Fg%2F11q8skb4z1!19sChIJCWPPy_LZQIYR_radNDh5tz8?authuser=0&hl=en&rclk=1,Mighty Dog Roofing of West Houston and Katy,4.9,Roofing contractor,·,16532 Park Row Blvd,(713) 364-1046,https://www.mightydogroofing.com/houston-texas?frlocid=mdr-114&utm_source=gbp&utm_medium=organic+search,"""Super professional, super efficient, and the",roof,"turned out awesome.""","""Super professional, super efficient, and the roof turned out awesome."""
https://www.google.com/maps/place/Parker+James+Roofing/data=!4m7!3m6!1s0xa8d9358924dcfd6d:0xd973e88d933e5c85!8m2!3d29.7799969!4d-95.4213449!16s%2Fg%2F11vs87twjs!19sChIJbf3cJIk12agRhVw-k43oc9k?authuser=0&hl=en&rclk=1,Parker James Roofing,5,Roofing contractor,5530 Darling St,·,(713) 898-5747,http://parkerjames.com/,"""James and his team did an excellent job on my",roof,"!""","""James and his team did an excellent job on my roof !"""
https://www.google.com/maps/place/Star+Roof+Cleaning/data=!4m7!3m6!1s0x8640c09cf8167bf7:0xf04fed8f65d65525!8m2!3d29.8104601!4d-95.4126098!16s%2Fg%2F11clyhkrt3!19sChIJ93sW-JzAQIYRJVXWZY_tT_A?authuser=0&hl=en&rclk=1,Star Roof Cleaning,4.5,Roofing contractor,2611 N Durham Dr,· Closes 10 PM,(832) 550-1000,,,,,
https://www.google.com/maps/place/Universal+Roofing+%26+Restoration/data=!4m7!3m6!1s0x8640d98a09c73d65:0x81defde7b46b6755!8m2!3d29.7331222!4d-95.5238279!16s%2Fg%2F11g10fq4l4!19sChIJZT3HCYrZQIYRVWdrtOf93oE?authuser=0&hl=en&rclk=1,Universal Roofing & Restoration,4.8,Roofing contractor,9110 Clarkcrest St Ste. 720,·,(281) 616-5842,https://www.universalrestorationllc.com/,"""They did a great job on my",roof,"and didn’t leave any mess behind.""","""They did a great job on my roof and didn’t leave any mess behind."""
https://www.google.com/maps/place/New+Era+Construction+TX/data=!4m7!3m6!1s0x8640c502f48e4abb:0x37f4d278e7638a46!8m2!3d29.8442674!4d-95.5041654!16s%2Fg%2F11hf81r_42!19sChIJu0qO9ALFQIYRRopj53jS9Dc?authuser=0&hl=en&rclk=1,New Era Construction TX,5,Roofing contractor,7676 Hillmont St Suite F,·,(800) 819-8549,http://www.newerahtx.com/,"""",Roof,"installed quick and clean.""",""" Roof installed quick and clean."""
https://www.google.com/maps/place/All-Pro+Roofing+of+Houston/data=!4m7!3m6!1s0x88154f18f690c77b:0xabe437650ed8b366!8m2!3d29.7600917!4d-95.3655254!16s%2Fg%2F11vp_dh1z1!19sChIJe8eQ9hhPFYgRZrPYDmU35Ks?authuser=0&hl=en&rclk=1,All-Pro Roofing of Houston,4.5,Roofing contractor,700 Milam St #1323,·,(713) 527-2719,https://allprorooftx.com/service-areas/houston-roofing-contractor/,"""They repaired storm damage on our",roof,"in just one day.""","""They repaired storm damage on our roof in just one day."""
https://www.google.com/maps/place/Murray+Roofing/data=!4m7!3m6!1s0x8640b3f657747a89:0x69b878f745c4a2e4!8m2!3d29.7567954!4d-95.3659038!16s%2Fg%2F11f5vrfncb!19sChIJiXp0V_azQIYR5KLERfd4uGk?authuser=0&hl=en&rclk=1,Murray Roofing,5,Roofing contractor,1000 Main St Suite 2300,·,(713) 261-1633,https://www.murrayroofingllc.com/houston-tx,"""I really recommend
Murray Houston for",roof repairs,".""","""I really recommend
Murray Houston for roof repairs ."""
https://www.google.com/maps/place/Remarkable+Roofing/data=!4m7!3m6!1s0x8640bf0cc1fdbe33:0x379c591ddee41bb0!8m2!3d29.7504956!4d-95.3370175!16s%2Fg%2F11r62pyvhf!19sChIJM779wQy_QIYRsBvk3h1ZnDc?authuser=0&hl=en&rclk=1,Remarkable Roofing,4.8,Roofing contractor,·,10 N Hutcheson St,(713) 277-5674,http://remarkableroof.com/,"""Quality work and fair prices.""",,,"""Quality work and fair prices."""
https://www.google.com/maps/place/ENVZN+ROOFING+AND+RESTORATION+LLC/data=!4m7!3m6!1s0x68ef6332e08138b1:0xac76b6f59bac9577!8m2!3d29.8139855!4d-95.3145237!16s%2Fg%2F11vcmzq_gq!19sChIJsTiB4DJj72gRd5Wsm_W2dqw?authuser=0&hl=en&rclk=1,ENVZN ROOFING AND RESTORATION LLC,5,Roofing contractor,5433 Kelley St,·,(346) 334-0953,https://www.envznroofingandrestoration.com/,"""He got my",roof,approved through insurance after two other,"""He got my roof approved through insurance after two other"
https://www.google.com/maps/place/Aguirres+Roofing+LLC/data=!4m7!3m6!1s0x6d99adf453cd1c01:0x50aec68f43f2bd82!8m2!3d29.8798193!4d-95.3372526!16s%2Fg%2F11rvbqwp4c!19sChIJARzNU_StmW0Rgr3yQ4_GrlA?authuser=0&hl=en&rclk=1,Aguirres Roofing LLC,5,Roofing contractor,3217 Hopper Rd,· Closes 6 PM,(409) 665-8054,,"""The crew worked efficiently and the new",roof,"looks great.""","""The crew worked efficiently and the new roof looks great."""
https://www.google.com/maps/place/Elite+Roofing+Solutions/data=!4m7!3m6!1s0x8640d03794d23a89:0x40b114bcd6c93b4f!8m2!3d29.8920494!4d-95.5819822!16s%2Fg%2F1tdyg032!19sChIJiTrSlDfQQIYRTzvJ1rwUsUA?authuser=0&hl=en&rclk=1,Elite Roofing Solutions,4.8,Roofing contractor,17423 Village Green Dr,·,(281) 741-5924,https://eliteroofingsolutions.com/roofing-houston,"""They replaced my old",roof,"with a completely new one with great workmanship.""","""They replaced my old roof with a completely new one with great workmanship."""
https://www.google.com/maps/place/Houston+Roofing+%26+Gutters/data=!4m7!3m6!1s0x8640d0a87cba70c7:0x598072e9751d3333!8m2!3d29.8577508!4d-95.6358448!16s%2Fg%2F11cnwcq_tg!19sChIJx3C6fKjQQIYRMzMddelygFk?authuser=0&hl=en&rclk=1,Houston Roofing & Gutters,4.9,Roofing contractor,5707 Addicks Satsuma Rd #C,·,(832) 568-3400,https://www.houstonroofingngutters.com/,"""... day they came and replaced the damaged gutters and fixed the",roof,".""","""... day they came and replaced the damaged gutters and fixed the roof ."""
https://www.google.com/maps/place/Mighty+Dog+Roofing+of+Southwest+Houston/data=!4m7!3m6!1s0x11b489a2091d8ef:0xf7a53b9e1304fd9f!8m2!3d29.622743!4d-95.6078279!16s%2Fg%2F11pxm261ts!19sChIJ79iRIJpIGwERn_0EE547pfc?authuser=0&hl=en&rclk=1,Mighty Dog Roofing of Southwest Houston,4.9,Roofing contractor,·,77 Sugar Creek Center Blvd Ste 600,(281) 918-8779,https://www.mightydogroofing.com/stafford-tx?frlocid=mdr-107&utm_source=gbp&utm_medium=organic+search,"""Superb customer service and great work on my",roof,"by their team.""","""Superb customer service and great work on my roof by their team."""
